0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
13.227306233827221,11.864190632029427,12.505078461123782,11.727011226600599,11.699538198746371,12.416372391124135,12.040986633323698,10.067055908238155,12.433215601499835,12.086074819190719,12.29695409121206,10.377073972087041,12.95217302615438,12.579212429914334,11.014780725330095,12.671421928385804,11.82671921792735,13.228650144636545,-0.3258375610782078,0.922194053547758,0.34160620200053443,-0.8771424264112495,0.7695986000874537,1.3551658221674465,-0.33949017323156605,0.29461124929811777,0.19765362632466543,0.4908601998125429,0.2738694893687803,0.14266742530621657,0.2455694775867551,-0.41716909329133134,-0.4734913828086741,0.6889542036312581,0.8771959201783018,0.45038756589527895,0.48824885138644464,-1.0221652381005373,0.6222792441996504,0.7309329929158397,17.829788484908605,18.232549091832603,18.3323176716159,19.276997366730736,17.924003477561804,18.142036827041814,17.17656168863817,18.982952526644233,18.46136878269339,17.41245764700458,17.790992906689556,18.037210486934903,18.765270420533735,19.066469161095146,16.742444353238294,18.229353802731424,18.183256981625863,18.120027744935246,18.031004258706783,18.24284496424112,16.74415571214876,17.54982417443109
13.341484335965854,11.990747005250684,12.407190572620138,11.671648566622814,12.046041198643389,12.166290844330192,12.137359845667396,9.736876071741289,12.384679346137428,12.04956102431481,12.489351529026427,10.205703599061481,12.713268438201172,12.270224960578982,11.070597496999131,12.648461478633992,12.033495428912191,12.929418382003615,0.7997354700568947,0.9370959723131125,0.8936732072149127,0.9030445589184807,0.6217141390514624,0.10500415401129452,-0.9374460320237665,0.2876984013293571,0.6734706221944978,0.6188407912429599,-0.42301983631381723,0.46737326748457786,0.11754017656801513,0.05917510056171814,-0.5905967697147491,0.44965119400107156,0.8252585474900881,-0.22890848479509285,-0.5281540652378766,0.3049062599373764,1.0325811370167668,0.4822605407798616,17.553016681109437,17.835796649941994,18.182641035477694,19.395417963371234,18.075659954785387,18.34091888328534,17.47636410228488,19.33888490406177,18.636609981027725,17.54450938834589,17.908401391503123,18.02507340029452,18.811927936845212,18.94758642137955,16.76046643908451,18.030154381339145,18.51846127337785,18.571719904166176,17.783082896430678,18.120364992319978,16.75168472516819,17.345699166330327
13.568597464001973,12.444885576811563,12.616022748033952,11.733129906184635,12.492301227881915,12.287193909601266,12.246812805142989,10.244777428649519,12.179405504604249,11.851569465804408,12.441949135023902,9.871829660813754,12.77042909556012,12.162363957686328,11.128910232335526,12.761815823870828,11.952003407453871,12.745775948701656,0.26660365894965626,1.142222395087629,-1.1507358588349934,0.04857789354312388,-0.904633857294129,0.3547054902933025,-0.990418235461317,0.4688419214288302,-0.0037403983703733074,0.7618881080212064,-0.3611737023075147,0.3618329851004567,0.21914263477893509,-0.019067284412320185,0.4190070272681552,-0.1828903726510032,0.6588444539435288,0.1261065016814317,0.16481676640389575,0.8766875993621578,1.2939045508757763,0.2715667339652062,17.433662185835914,17.731754847251178,17.927317395428762,19.520020169230783,18.24842542361654,18.344489943581774,17.662134351494924,19.4500823907998,18.75142623744903,17.36730151066871,17.986982863306,17.843342943911427,18.77970243950801,18.718572838083045,16.47933107754371,17.761028797673514,18.512470344152543,18.817413202250886,17.483426534565748,17.907034318536223,16.724457555394796,17.182486328631974
13.759397816700615,12.481258827823263,12.752401045959214,11.896277348692495,12.619911448170066,12.463660522065947,12.356589572206461,10.167773066306946,12.42540561914808,11.844567943803161,12.591929182908645,10.398921889947884,12.601398303874888,12.23964048845594,10.790775906814236,12.630341313071883,12.133595870179281,13.010324842078683,-0.6910087843462188,1.6706247771861529,-0.2134020974676288,0.1160473189642686,-0.05883365109642668,-0.3156205681203503,0.40938298542440804,0.9379667538081183,0.1478327757409998,0.6832178830566319,0.06187732126213853,0.1363758803590707,0.07650417390570852,-0.07957473576886397,-0.4731569113738982,-0.4419614749141727,0.44185085644743327,0.6532770338672503,0.12970999563157956,-0.11535548624241154,1.5245384905667452,0.20332048976052197,17.263660534883837,17.751128053746353,17.91906124075029,19.627150979501277,18.367920010395892,18.839552703768994,17.41286845594524,19.328394982521573,19.143052560509386,17.36282457936935,17.98214857803436,18.262575199121617,19.184508146783863,18.353392619260525,16.172039136834485,17.95133921328933,18.5788051364796,18.522645022888945,17.951425798952236,17.87961421405818,17.120488425701076,17.098415263316667
13.889676066961774,12.53090294508333,13.12174251110642,12.068372046364445,12.720080343158958,12.37324245549933,12.305598413495721,10.244370863255131,12.232464533997938,11.682367771077393,12.64778275055195,10.022745738165376,12.712076100489773,12.407193332765258,10.595075997640915,12.620548306900192,12.1582918320122,12.97650030495012,0.42089038739200635,1.7902446081956462,-0.09392970050435975,-0.17107432556361943,0.12247854658600196,0.19285542026572622,0.20739223103962057,0.6579525069277705,-0.912828997832304,0.3657802691209411,0.4291352150909359,0.04622782489852037,0.12176501545473539,-0.3194925270333388,-0.9394904723769136,0.25319337361644734,0.21473140334232843,0.3921423766318759,-0.13847954711358282,-0.15830172145153698,1.4632008474626452,0.1905705054246864,17.207901538929526,18.120207989996427,18.262084884386045,19.406734066546065,18.157985187244535,19.004383176460124,17.42046120158737,19.409703410174913,19.241014811468187,17.49319289376542,18.086035902672705,18.16683592292003,19.16455609172101,18.42610947402976,16.18328820434912,17.833010485236628,18.587255057364967,18.04925123138767,17.91596124137423,17.842113437312424,17.235469633884083,17.298245182240105
13.826622218033705,12.439030765175282,13.238528148171614,11.951756558650658,12.35986879632841,12.27923402594743,12.28050756149514,10.272622291272624,12.558158244952402,11.459558481044995,12.457600604614504,10.928323718280977,12.70529105530419,12.271347202126668,11.146119546384895,12.762830422793291,12.133434676579713,12.992415011938553,-1.2658846581254068,1.800110241354615,0.6372142133437907,0.2687393523032143,0.3537959109873098,0.709517805683632,-0.9660325792599798,0.6371900100471771,-0.7422195340967132,0.32431704991929217,-0.9555796626302439,-0.3256437324915909,0.10173046169738408,0.190033720286916,-0.02083001169066737,0.11206400182766994,0.29577940845215756,0.9428942582427635,0.45446874844429985,0.34672188273284105,1.5091294585762045,0.3751879639147123,17.22139554398097,18.325947733174406,18.278525469638605,19.48023987605835,18.068639814099967,18.955686962533544,17.44927164789267,19.10748470048441,18.84370938307268,17.585775449664045,17.854031826284047,17.936104052634715,19.076218070835314,18.557037872594663,15.165685286749607,17.83156302254672,18.506424276223502,18.064489715677418,17.966539800512294,18.041217152745016,17.341560004501915,17.537941652716885
13.978416062132359,12.269061891282323,13.166669730014203,11.918332215893376,12.251334036381605,12.332409671877839,12.346083466327011,10.384103608315868,12.5012813150311,11.511290710616073,12.521304805574278,10.162229302176259,12.386339863671523,11.68849600416328,11.084997423554135,13.385412463002059,12.091157830616119,13.144179895171275,-0.0708787770137693,1.944599638398811,0.5492424380259093,-0.03874714994649396,0.20406795638917818,0.36490968113381533,-0.6344912886272492,0.4010979130007607,0.003101796688498637,0.44902220968446394,0.900764203916093,0.3087143154636622,0.14471565465272523,-0.3853089750626694,0.0902480280390406,-0.6571425489040601,0.1918445128114305,0.5761253259363742,-0.5286257310100517,0.576524821943321,1.2454742001702162,0.4653420473519655,17.307398248743244,18.14160416587802,18.212206713852297,19.2152676152883,18.10001956233967,18.792545752913675,17.380140916571534,19.318555313978617,19.010242534648754,17.45076764738015,18.185296327844757,17.917379788820593,18.94704827317651,18.47769863660162,15.755776954330674,17.767114791779576,18.513725520700607,18.243184294562617,17.828153632388766,18.052145041074024,17.01290619758786,17.479363486676284
13.823851019224845,12.435129054591172,13.284800696152665,11.974848205991035,12.093777285999957,12.24506572466972,12.363262067585676,10.254134319837295,12.819397729554671,11.553838665787605,12.322965472886215,8.804021897843487,12.470479789875219,11.793140641310687,11.231189218829378,13.547019700882473,12.24048010353655,13.28344446758734,0.3642593217572681,1.871543466758034,0.03225298643128586,0.4132016586652623,-0.23682272882559552,0.010944410582417389,-0.07987424899579332,0.7195028927159774,-0.09667047483981138,0.8101055789684201,0.9155885677829437,0.44390196778942426,0.052767375640117395,-0.15730072372102444,0.026530932198539386,0.28608656551873174,0.22242911029916118,-0.183301284919372,-0.013373150586462566,0.6104618401148713,1.345257080363099,0.38207899588315997,17.23800355812222,18.62527531659251,18.363023874859998,19.180395048005796,17.930163369957654,18.597568891985865,17.534511013732892,19.024312965122785,18.691840843225023,17.69026655069302,18.57026542686946,18.098951916361493,18.60168763263516,18.47470455299543,15.648131521637518,17.504593138349037,18.121332150564943,18.139195927078177,17.926146094279307,17.893620474999786,16.939977786764434,17.429107314411336
13.776487297876843,12.263912289409399,13.506541412269247,11.925109980754327,11.969607766349734,12.231839201744556,11.91940199303617,10.674835837689708,12.955183987566526,11.71041341277732,12.196389417909257,9.997219853175965,12.354895634508676,11.549076503321892,11.101057253355702,13.377406581276372,12.305595666893964,13.339204430064433,0.1293849026219608,2.3491370078629803,0.036126024118957906,-0.025771104303825777,0.3622455301908638,0.40501361925305823,0.16948794683413074,0.6019552988519977,0.17029135909456014,0.5705139865002876,-0.8910575409924144,0.3905876681437996,0.04800463399852498,-0.32106358691580167,0.019449444389469214,0.2359349739383379,0.673336500700573,0.3159501695789065,0.5203212213998339,0.6505407970901416,1.4001491158858672,0.35541583457953874,17.06253241109124,18.619043243632216,18.33135995234092,19.03527155669314,18.204355921983513,18.66465315608194,17.70085764140253,18.98014606671537,18.782241916941512,17.707605464990127,18.579686366421324,18.10243476616114,18.766010783082592,18.240612211137705,15.63991854816009,17.48919440552137,17.811790870316706,18.343527672717766,18.118158269219613,17.629938584888176,16.842645225299695,17.28802056959988
13.679414588311023,12.278225536853277,13.67063784850872,12.246579095958325,11.935979002632775,12.65178355957786,11.87344206692113,10.25801324978999,12.927784889678035,11.6241882988623,12.234255079367733,9.313298555515125,12.53112497867135,11.14560874369741,10.68299667358507,13.292654644871831,12.760760752423492,13.29747075582034,-0.7594848904066573,2.3851512154021766,0.3184586230670728,0.5820300762929688,0.3244329251684423,0.027025831423000468,0.0052728558705128,0.3133151400948389,0.25475631858453507,0.48519973593417287,-0.3070190807747056,0.07055724835279648,0.025364617967014523,0.20109891245617564,-0.2037946723298478,-0.16381671865498038,-0.7393367981551486,-0.4078938625842861,0.20304255493721451,0.9395108545421031,1.4048261409171034,0.29160325062259873,17.39973380104533,18.868309205847204,18.704966537332744,19.106765593862885,17.723966533193405,18.566897747099258,17.662760501841507,19.02903695663648,18.439493202115663,17.856204547177956,19.064307592544036,18.199553550169938,18.29639710366243,18.267197904103206,15.809765731941333,17.74217758451583,17.88171697865063,18.355458585719184,18.1781175035342,17.80306542185211,16.685428985538092,17.305858109047588
13.695789416188287,12.182694047500254,13.77209265473018,12.344774086285975,11.84156088709335,12.60237841942866,11.703160780069068,10.602952579742212,12.82390561531281,11.705798868229651,12.293703934043759,10.934408920271927,12.531390116418232,10.579143558700583,10.648945024225888,13.201971823195061,12.590315823824026,13.234937066673869,0.31326918166847123,2.330564551357074,0.030776389708160934,0.01221592008901708,0.6035197416082794,-0.47802927584169724,-0.590115867100185,0.4409525398645536,0.029029415708693634,0.40731902362909755,0.6503127005279794,-0.06688968626061984,0.024524234888783303,0.017196897653791537,0.3937716621634326,0.38409706405292393,-0.3597361921689687,-0.8536714768247999,0.5836453586918899,1.0554264239648725,1.6102650985656755,0.10867250355745275,17.882061839403043,18.637307506367225,18.70418403547373,19.173590843330533,17.568218630119574,18.901646497895943,17.606586652681976,19.2368048990329,18.34612212003568,18.162024748512607,18.984502006234052,18.025251431303307,18.295252535481445,18.36349696821663,16.439102782718322,17.94280498517694,18.195356916756126,18.32284632977379,18.526289118937086,17.92296767008496,16.52545285243542,17.346362285594374
14.158721129522988,12.278490012649533,13.98542759264801,12.491749643495938,11.445700925018192,12.530710389024415,11.73820306385077,10.545463075862141,12.755724039843594,11.815958382684384,12.055857441028333,10.138290752795525,12.610474313495839,10.741939730740132,10.595824112168668,12.842843188669057,12.69393616423002,13.406516831732137,-0.7514353043411947,2.1634267503530666,-0.06325944847697515,0.5011180833514627,0.651880155919429,0.30565742207155044,-0.006986614238036654,0.7898147628131759,0.014848343203219873,0.6784800915153979,0.1137025394958103,0.34716319057464945,0.3655967061914001,-0.017286112742909508,0.4233855545041222,0.42501819759478493,0.47157960050008335,1.5203434770797204,0.41702772592468446,1.3671520273788897,1.3687101340807961,0.5139419457167048,17.910719173779448,18.157674887317047,18.84428344810536,19.26982002148357,17.46630532954561,19.194908858479515,17.906378345215483,19.258113834319776,18.273365214113706,18.385528858267527,19.06458840500531,18.32278912058401,18.254280408627167,18.256464114783103,16.64410523553304,17.989163537702126,18.26500113758496,18.474069365008827,18.46094020094887,18.135079645703325,16.163828261647097,17.507657396594826
13.785268091004639,12.345222433706923,14.219286710737144,12.62432589722942,11.595282976241698,12.401202027897384,12.335254864371452,10.602928856742743,12.841387378318641,11.904913144250703,12.266654595264908,9.214559271437043,12.418960522492796,10.767663220821126,10.515848464434994,12.77682515032877,12.588095962267719,13.517230737945695,-0.33077072125764595,2.3828707886743543,0.0156327479813555,0.07593671446904954,0.7121615698756525,0.024198733373069936,0.44262816043298014,0.9225343365253285,-0.872266444303027,0.6714917914236713,-0.4803897791224451,0.24991081798690468,0.16744932244314326,-0.15117478316587532,-0.2606274034280648,-0.022522239227576794,0.5668442490492545,0.5739013958798763,-0.21620059363898078,0.928422442127115,1.6956827043128655,0.8086793487225273,17.759363100375275,17.875988589243374,18.693362571626707,19.32727933603339,16.897516596591256,19.32152216797896,18.09294612368793,19.385106409042287,18.119341392667355,18.609554739533735,19.350966217760213,18.435131326167696,18.702273447073456,18.59455464870027,16.023762073657213,18.21161719630915,18.120927366605628,18.36769420642837,18.408363706341795,17.941442295559106,16.437046701382474,17.667345141791337
13.922520129079542,12.552730422558502,14.49571850894465,12.859020668726485,11.380734371093737,12.550040422197371,12.408751197466312,10.593826407682494,12.856818677562185,11.739782407690274,12.381055850925003,10.02096219876057,12.301094076207324,10.722531944678675,10.492920297333715,12.92339096669312,12.41423856486999,13.465770737822137,-0.30726939184554747,2.556308271239902,0.2692248454019733,-0.6577206535249228,0.7048455619002834,0.6571132878517896,-0.47324539799421406,0.9634939119817119,-0.09177016100823279,0.4900264795492182,0.3485254894198633,-0.18061509645718649,0.15460856345260054,0.09210861476504674,-0.3637269623615591,-0.6777709305820632,0.482632192190224,0.25452257239857196,-0.03154877647717322,1.0206680944268747,1.8760356419009223,-0.38625430319608006,18.054453926583733,17.225921894004234,18.79398042229404,19.20591426767611,16.61827077054402,19.08572293338758,18.107418201669606,19.379473027352375,18.049570993229114,18.64809072550363,19.25916532571563,18.64467163994322,18.33594320133073,18.42713338335089,16.071473579965573,17.999713479370314,17.83235661579216,18.31035294206764,18.45464497659728,18.30912967546477,15.746798790862833,17.206921531577528
13.599976954841612,12.450727142787553,14.625460486462579,12.895224980467226,11.428583743915967,12.513795587553751,12.346045260231833,10.508979141002886,12.738056395948444,11.769655104144512,12.240110163802827,10.25224162819151,12.209366348987107,11.000336817271227,10.545773951662841,12.668544542877761,12.412065137462996,13.682193200420764,-0.30581686834727956,2.4568373969570834,0.26434513195474196,-0.1384446778844018,0.35728463873098343,-0.5129824087403889,0.14060584129203268,1.0453220965369105,-0.7411157118386543,0.6017655361335821,-0.5172989798033274,0.04367871263013185,0.18604073933369314,-0.11593425331289496,0.10636306059589243,-0.16500343431244316,-1.0091170557155982,0.5644783675914737,0.16976439370210814,0.9175811214905977,1.8619088459705275,0.7426082920735586,17.76510250531804,17.648339759454814,18.84899911768279,19.153713569805774,16.74332867305243,18.9512791588771,17.781576393853594,19.37303583716352,18.256083337301224,18.806877749685732,18.982855513939743,18.71770376643825,18.155722543933855,18.483828704154686,15.806119538591888,17.934622613589312,17.98926206788729,18.444386394493733,18.547637305698498,17.960390774053323,16.583695339350577,17.176412542050105
13.505590581683725,12.396752155728878,14.592036870399209,12.635858590876056,11.843400277865962,12.383920979889465,12.530405560627283,10.395012555355134,12.704930113884918,11.842483163355444,11.932593204512992,9.41027016774611,12.380706845035618,11.127801753875842,10.51575056141208,12.87824107308788,12.439535633344404,13.656386377394808,0.006521687188476066,2.5721276659815677,0.42125694822750215,-0.6270804934978019,0.3608940892246283,0.028689005815285454,0.29251066614389915,1.3282902291020215,0.017102632221628583,0.5208378321253928,0.2129554835507057,0.12264587131846764,-0.13915512793828813,-0.5767412654443218,0.26431740766727957,-0.09867757766733214,0.04672924588317637,0.9944423193774266,0.6722169540415022,1.2688567190161961,1.8321629284070489,0.2509260246799454,17.698147840377075,17.6912463432321,18.83769789275095,19.337792802056672,16.749385400363025,19.20241466402532,17.850376415114603,19.39013128723318,18.113292754869313,18.849597064598594,18.66051210081597,18.882680573984008,18.128503252197525,18.653492148095605,16.00226464552578,18.013783601735355,17.875823037684267,18.438107207080527,18.59322675811102,18.10231097833362,16.270187065465517,17.453232548228126
